msno,is_churn
bFcGLxk4R/2B+IUY8vGd3498MwxNMqcVszrvaNOMbZY=,0
k7PLj2tJI7gM9iSLo8gICepKjDBQ98CpvX9DZ02+zR0=,0
/a8Oi01XmxZUll87+X9MFdDCa8P9zEjeSJ2bPoqIVZE=,0
oSJzmlSZLRfKJGWiyxWwGy6v79aKiFbUtl/ekB0xFyg=,0
lMfnGq6VE03p8IOlL759JWJHFMhid671NPt5bP2oJpc=,0
by+rgDoepzvgm89yfEiel41Q+gsxx0bIqmFVIGWHbxQ=,0
MLPhn1hEVXDwByTo5hAoB37rRw5I+XWwPBd8DY9EfpU=,0
wIRcf1Mvb7pNqqIO7J3V8oIn2zCZ8ozC8sLrPrUsdBo=,0
0Q+pSf9IYBrzAdNbGgZr3V0t7lDUYapeUO0BLVEEkVw=,0
hCTQNlMYnatLrd2b//G2KUWsrUqtaVcPrSQHaXZSWt8=,1
+coMqhUaaaZIH+N+80Pm/J4wod6uFwBv8WWufUbFJ+A=,0
VWdijvuADEE+fKkkG6SSxVrLr8eBymucfWi9rPiRUUQ=,1
5/BOIghlFKyfs5RMLoiqsj7dqrtfM/fMony+/upxQyw=,1
PK2WnYzRzKrFmIX2PIrwOmjjTF3JQ76C7H9Pfu5kRFE=,0
sanOeaDfDAYp9LCvLISZ16fK2xbc4gkJdRKDXftuHZM=,0
HuI8Sdn2yzaKJFLONr01rVjrSa+UwitLiaDELvHnFWM=,0
Jt9emKs9EXMAY07HU3xmZLJoMBmcAb7fBF79N2DgtWE=,0
W1rKVlAGZbucGt1C99T3t2yG+Re4foaP468w0dMYfYU=,0
I1Qd2G0WfF55qh4rMieq+NFGIztf9nFJvPdDoNie3cU=,0
sWxZx2xCP8MVG3IB2wbakptGtnGM/qGAKTkSE1B+S2E=,0
XEnhTFp4z24b9JkWPLnfTXw8ekEZl7MfHUi/Vv0yE4c=,1
dRKvkl2BPL7WOAx/n1llWF7MdzpDHuHmw5LPImB4bJ0=,0
/vzpKCYu/WsFlKyLiUGR4OsNqtWyDqBL1YJoLknIxQU=,0
4z3NyX4fyDk2PVvkkpj7L4aJcfLFL5lrVSXHOlTseDs=,0
dj1XlujSqU2xZVJv7y3I8bsZJgSz0r+1xsKg8UWTcw8=,0
5v1HbTl32G5TYSemXCh0dBL9u7i4mQhosSI38SwRWLo=,0
oEhSyPwQUfkXZhqlsYqmC7UMSfnapp8ycj9m3QY5cv8=,0
SHs2+oqDVyhUDmy+F8ZqoXj5OOUqYD8NX63xHpWmOw4=,0
++WzwUilDTwylIR3EtdSaXH3iWnmVuWNyq3iiIgCSsM=,0
JTFMFtRMglFiwxMO3j1vT1wAJbZdnaMsCQHifLZxqes=,0
XMug+xvUmJNU/Wea+oy2/V5Pf1bYFazwp7yXiI+GZmQ=,0
3rrJus6FXbV4qp34wa7VWIWf4ZM5fYeQ0IAJVLdx5Po=,0
R26E45uHC9uZ6vBiXuTAZMYLLahggp46KoPY8K/sHUQ=,0
lte5+GhYpwn9gEfJdtkox/QBU2yRCe8YOL2Ao1z7RPg=,0
hvMXGgGBUhY51ARO7Le+uQtEM35sNSPctDD2g1CQeJA=,0
Tg2G4EEaZktjXToIwUFWBXlAUyy1udQyzjTmT8gSrSQ=,0
SgR2HOicVHEecfPxGHKLp+2qsaGsAI5KEsDl38Ma7pk=,0
XCpKhml9VE8Mw3GzNem3Vu/mLjk699ZmmDKnauKFCHs=,0
RPt6DnJgKVN3ioh2Kw4FV2NN6d/vJDQcwd5+w4CWq0o=,0
tFb10G9QVH5tNLvxhMPQom4Urw5HAmE3Se0AWlu2PH4=,0
xEI8xBMmUY+hKyiBv1qCf2XjuLfF2BLUsVKbyWzsom4=,0
cIYv55cgCVfWTdnIwnlClRHmg27QHxe0xPlzrLwxQVI=,0
vvK8A5MnIBFY/OGJSE57nIzgPBiBknKyBVb64jxy7D4=,0
iq1cFDanqwmftfB4lcjH/8EFJvGRo5vHD7SH+vETCHw=,0
sEXIcDM7Sb29WlQmLFqu9RPk3qoB5o7AhYtfkOeTDuU=,0
tw/FUInQ8sFkdpNx1mxzJkjpaF5173/t2AB13pTCp00=,0
G9XBES28XchV3cZbKHYfSTcZc9Q7J1mmTwVYuPEO18U=,0
h8ghabVXerFyPu5+3d147wE4UY6F7ltoNX6UqytNMHs=,0
Xcb3smt/1zEZo81lflRzBCBrQjLXtnTenHPtjWw28O0=,0
fCAvWnd2p2AZJSNzZk/7hVQZGEAZZPj5SBXQ+9PAjKs=,0
qienokYQ4HMvqycPw8l80SLLiY7fLNLoAnrzPJfKghw=,0
VSrDs6NwWKs4ijChA1OqLzAXg6jEuBVkjv7r7F8U/y8=,1
PrwkozwunndD1Eie0AckyvycIdUoxz4LTXsXzfb4wrY=,0
SFVC0Yyx3fTRBiw219ZVjrjVKF8BeL9SuKnxaNO6444=,1
Vpu9z7ib+ZyOogWs5lL1m0G8w+fnuYozB+dYg87WrWA=,0
0r/nNZZCBhMNXIU0EBN9+827m0zCyrUhxmdqBfYr6nw=,0
Zq52SQnyzsvygM9nc87Y29uvRoeSPcUh7a9zvaL3uDE=,0
5/BQcFw+ZZteWbDVnQkQeKW0Ho8+X7vvIv22F1r6kt4=,0
lRrHorcHSO7iO9oCqFNEseXxoM5OhWrvRkesv+1ykqY=,0
aLXsOc5peeW8wSLYPLi6nU6bvQ12s9eOHS++neKaKmc=,0
9Nie0zhULga+f458TFDkNugCZufG5YhVRJa+xkdpBgs=,0
U/Eqr3VgCjme1ODF/05z/rfLCv8ZLCna0SgtVJfusGM=,1
K+g+OKnBRomZHxR49XZYvJvBSEc8bLwhRtHlR1G5kAo=,0
v1aHqRSNphPJflsudtDYMN1meCyxRTOwttGxGY3A8iY=,0
xTv9zMgXB/wG2RXqvYhn5emJbGutca1HjImRQ9KUf8w=,0
jDQNePbJuH2QtbP1dkvPXN8EJjNeeXUc69EXL6wCNEQ=,0
xWTXO5m9xViYXq0M5BhaKBb1g+Y81LqKyYC/Vha7Hmo=,0
pxvQihBRlROaIvsr9aiT//Ebi4Pcr6osW1jEjCS7Ysk=,0
byujcRqV0rn1tgrc8ejTDl0M2/uzxJSxnJeqedKDopc=,0
Xws7J5zzuf9w1Yg3pyxw/A4WRAcNOEf8wUXmGuowa5I=,0
BpE0OMAx2QIJnwnJ5Dx3FASjdmT6Topqv9xcmDHA9Ws=,0
pXhMnmqPQ0QlxM33SOoOdYOsKAmCEt695tqa16LeVgs=,0
vRdvDhgzoLGX2lDO3R8qSXNc86LmLd7AEmGmztsKaGQ=,0
fyr1zFMk+XBE5jFaHSUxOEZkmEBZF/lAN2W7TEZwGLI=,0
L78+JY1fLEpAVldS5YXzVsc/7f9tQqeQ7HB0t/V8fdg=,0
2AXwvW8u6yTGGHCNjJtNWhFenOWp9GNFk0i6dD2veso=,0
ki3gzYgCZV0Tqyf+IXqZR4wm+e3lRK7Rr8JCuUUcl58=,0
0DUGcNibDkoQPW3cmlem7zBGpUoe1HNeIxDPPT9EZlU=,0
Q1/Bgp8AeFuUlyTYjYNjX9E1oiE20jG2qwkWQCDi6C0=,0
z5pvbFThOZ6jajh+HxkOqDpZJ3qUKVUQ1Wqud0XvKME=,0
4yWwcWg2uxuzPe9WNJqHvoANyfMSKWY0mqEzjXp7xOs=,0
9PcxK/Zrzb+1GDxP/IidekJHD2VOjMS/L3tr04MHZsY=,0
6QIbKmcCPYJ+6VXhOWu9ADVbZh79PoLbJjTG9q0r2/0=,0
5K1tYz/3irDCLbWOy4nuGoQR7UKoTxwO3CdHqlh9A4w=,0
87lyoxJ6abqxakWYe4+92IYfWnxPLYVBjUvxji6WiQs=,0
OblOGnbMKQRQR9J3SfXQnLwRcUHM48ld6ioEQLNDFgM=,0
6pjygH+3zEEeol72hD9jv2MR/ko3lxCOstrGtFAN8Xs=,0
MO1woocBnhtdSkg5iKnQSVkIIqyEiFP56hHFecWXVBc=,0
tE0R6qqIZgVpoYavYZX4+dMdEiqzL+k86ljP6IzB6Ik=,0
DXCMi9ISYMTMrDI9dp4Y6//EUuhZQ71FsE7pKiFTTLE=,0
E7EtENb5ttdVYJg+2KOVAUlnb7MfpV9pmF3MPGBAxgs=,0
5t/xEm26Mp6ygH/XUiJ7VYYh3+5G2Kn2p/makzPKpHM=,0
TC10unhryJ30cHsyb4zafMRIzViKxkcnkltS4BTBGeY=,0
U94oV4aRU9orbHuw+NeKoL9ZlAx9Tbp3uYRkbeJOkVE=,0
CKDYx2i/Q0eB2+urryo87DVgzJdDMu+QPNPenmI/738=,0
69xgnGnuvWgC505FNOlXrgR/m5ttGOS5KclDWNWQu74=,0
dwr/H27ldCjRagQtqWEKewzu3hW88O+WcsP5LqtL9iM=,0
AOOQ69PI++Yz0j5nqxj1d+4pT0ClwFZVWSXD8IlexgM=,0
ykVOA5LI9yESsvlC6RJF6hWafTI9HDKpEsph9qrtDeQ=,0
8vna/wcmzDuLULLp3pwplikLATUMkesxLqIycA6R8mU=,0
cRe9DwEsucf3TLVQlZ9Gxk+Qx+z/mShaHm8r/pgaS7s=,1
BWHqcW0KQY9/zuDyI0q+AYlltFl7uOAm8U4C7d90UHE=,0
1JjD1fh4OMuJFHETF+Lm49lXw1dQI9YGeJFGViVRGog=,0
oD8q+UJnVzxpY9J7SXVodSTSOTI5ZNs5qNeWURBOeB4=,0
+qyVPAVkAYKHBGEN9Yca3n8rmzmt4mn2aN4/89g2KdA=,0
ibtDF0vqZlDjU1v5RyLbItjCTbI1T1BxTxlfd3RonVc=,0
GSCe632pRNNExiA1SMPqt74i/7X77t9TKNCLDw1B1PY=,1
9uyJW4GiPA7IkPDPXOEuS/14hG7t+MXuDFIwqYSw5GM=,0
dOhtZGvnrQJAt46yKyC4K++CNoyftfqa/OB4LjWfBO8=,0
hp1Dvhyl6mMyV+hLO18VfjsmQcVvFK87TWFgrZ2AaPA=,0
VxcmvoXp12h17QNMie2OJKQ4xIlO3RSbceolS9gWYfI=,0
k/Qyj9Vu5K2Qb8qn3TNvap4EkRR7dAK1noHpUlZaDdE=,0
cTMy4iobUo58HypgZIoUhbWIpP9IKKy5X8C759kRv7E=,1
oifqpPj1y0j6TT8+PTZ1WYTMRdcAZ123Y+S2uGrDFlk=,0
uRyp9+40qlzADBaSNdvF+jfZDiggmRefpSmWAxEfi1A=,0
ULbKgmJ1otIID7jskdUnaPFjD4tgS9za1Pix7z1XJDM=,0
C2z/c918JOuSCghwrld+TIzrLKJxoz0t2Hiu7Xz4Mcg=,0
4j0Jh6o8SHBx5vfb3ymUvWcwtv04NzANY/m6FrH2Ro8=,0
/gH2Zx4EUHMhF8AUdBvK1DxmYnrRBwWtg5S2Qli1NZM=,1
zBOiyv6MTaRFmBuKsw+eMUSwjD8RtgSXoX4AYOP8NgA=,0
j6B7dE/Gc4W+zPaLhDY+JEeYpA0g6XqtBmREAO0CUWk=,0
csr2bB9GKMyHIf1KX6LSXzIUanghBBnCEz5l50HHa+Q=,0
/KWZaB5oe/UUW+D2/rJqB9HZEl+JQmPmzYRO8HcN3ag=,0
lARPzaD+Tb2kzjfDH705EnKvgJyJGkVJaPDbpiItgJU=,0
Aqk5NdcdAGScdallWwPE+7H0LfEyG4ksaik1iQ4qPfE=,0
g9/K5RIlD36/udeN0ebCpVqjRZGqScAwHVTr3rtv2Cg=,0
FHeF8Z+Q3xIZ0G6kBIED0/i9i2zDzHNn2iCRMK1gpdw=,0
UTaUSo8l7FczELoP48P/vu0tQU/6U+4UpAXNrPf96nk=,0
AvZ1MO6WQhZZuwttpfPuHeom49pG4bWlBfDkFRAcm2U=,0
n7KtREJU0m/0dnj5C9rqf/L+xiNdjIDeND4uwdhYj1s=,0
9bJUgyQPSqhMTJ1YfWF/txLf94OZCj7E8bnvPJCMHkU=,0
VTVA0PCFfF20k2zGn+3n+CeAhKDrDkqvNTFQnAlMYFM=,0
Mi48vQikZDqs9mqtLGUbiwzfiBYqRuACmoiKsLJ/mb4=,1
rYn65jXjeuSTgP4+Hot727K8S35b3K8O7H1gfaXmTRc=,0
f9EA9kOjJkAv+gzKzI5tBZKA7tdoxKQbWstT42S7Sjc=,0
20FFWCl6CgpmpgqY/IFOHG0LaYR3J5F6Go5KHqYF4fg=,0
l1zFm22HKQh7rnkLlfInJ6mQnaVvp/bX0LLJgP4ysxQ=,0
cVN7QnDEAUy011+Rf4q/1+bI5n+j62B6JKZdezlF83Q=,0
OqfHwQ6I/8fXW+YyatVO2LsWB/VZRK1YLflharkaVn8=,0
EjxIMY7kJXo7JPB3YTcNWOhqwrwX3YYdr20hTqyWnPg=,0
vm5PUWTFgNB5m9ZJh6M98PjMQJ8ri0JL7bB7MHB4KPs=,0
h/mTtDLvrJ6FghZjPgKpHfiSmLlXZnVIXJ20rNTkLug=,0
d4RyPzublG9DjKrmwrF5ftTECCXr0/PXzMhDvfQvxMc=,0
lQPg5AqjUCyq5Ne/iaSALZZJQgzO3jfhuUo+01KMuVA=,0
AG3WFF/+ZRyFAqdesrjnX19GKGQTg5F7RJGU4Id3Yg0=,0
XESix0NRYNni/tbk2GSRQ4LJPSzkMA54V4sBSACf6gI=,0
TEpleEfYauNIcqqJh/TeN4yI2lS50nStLAl3veJSU+o=,1
i4Gxs6WJTrsJAN+ViR4fgOuDRMJJv8/0V6AHHQFIUIE=,0
x3sO2olmJQ9H4lyZicklAFcQgwO6ch3xTtZ3vcQDxLs=,0
SCk4Xnob2/kEbu+1QXiXtH+0inVNdStakiH05iW++jU=,0
24IjhKc5cBN59twCvs8m0b3La52TKbm8oIxfoiNpw78=,0
fHKxtEfbU4/HesVuIDRCOZ0qDR+mkHuRNll9xGzLkVk=,0
N8m986WNfexgcrHyTqYsUvfttlKKxOQTrHFGnqkqAf0=,0
1YgrAxWkMC4EAG2AJu3LOtq5aWDoRnbGSCKw4da5jLg=,0
S1l7Jz9dxNI128uZIrbwgrcPo1yPuqoTSrCITmd5JEc=,0
/soUz9n7nTrge4rHKQArDc7/jrUDj0CR3iQx4VUwt04=,0
5Jv70W+ydeZXDqFGtnR2sxvXExIW2qng2Vq0Bzbm4Dk=,0
6EZMvRol6Qedub52jlGf5i1G5ElAJY44wl44Do/pkIs=,0
mUkaPpw9OjJAGeXMv0foOTrbJaJ++KjINYgVB0ivsKQ=,0
oNepErth32KPv7lF592WWoVccdPiVYVCpx5ARa6EEDI=,1
U93Liti8zn15ZnS2SeflD/NVA5WD6oMBl44uqFUV5Cg=,1
guL4YnVC1+2gRciJzivcF2Y9rNwqpVWwQLysExpdtUQ=,0
/SvQs4J9VMvlkuvRKZQMNH/MNPRgfObri2kOTV2iXyo=,0
c5sXC+vgg3bFmGS9MdO/0V2wwXXTa2vv8xc0e0hPnL8=,0
sTzeDGPtR8DogqT8HSw/yNwCB8kfQ5MTBdv7CQGhzas=,0
s3fJ9Tt1UlQw1oTn5kFR4Cku8MyetOtqM52oX14wD5M=,0
HrP3V+4xO8hQ8e1ERhusvANIG+ZLj6da6XphmAWX1YI=,0
BZaON9Z1ztpe+K7UVtPBH367wdQ0GMFI0JrbB6nNc+Y=,0
oWfHMDBXaFiKgJh1QDaOsRMo74ETf3dkjPtiUDOZYvc=,0
zTb1p5rY3/v0CRwPXSg6h5YK5tPjOF9PARyOD7yHOGA=,0
p2B3s+E8jK9OX738i1B7tdSE3G4DK1p/HzMlp+arS6c=,0
wAROTa9qMwZh8Z2sqH15b11b9C6Lp4W+vwtYtoikvsk=,0
jQczvz+BLJRxD6lFYOM9DQAZQbVyls69X0ZhNKCn1dw=,0
MetOHToZ7sklMLE2ryCZtDwl2C5JKuGEqXi0QN7rj0Y=,0
gBWwIih4q0fdU/q/0hPIr0zf4/wNMeOCHIBTBSD1Aig=,0
GtmFuvX6paoAi8LImDJU+5MWoWoDWEdhitqQ+qK8vD8=,0
J/b3ZvkD3NhRgjvWZ1inZoVISAdHGjeQsCDyBDfhLyA=,0
K3Ny1IPJtG5cjOmbyKtARdRLUq4xSkOKLfjcqoRqBxo=,0
n1wcqb+lT7bXqjXkuhBx41e8G3MbQ0ygQUwzhOEzil4=,0
u20PSc6qY5U8lRx6lkwSa+QMxKFVi23qLFddZeiRgRY=,0
0/BxLVXCwCjGez+uY5iq2OpGUrJoOYsldw2C6yeneYQ=,0
mDfjmXZr3iVqzzYEfw3UC1hLiXVi0op6bUhaV4Yo7lk=,0
DHs8N7e365PfLY+7khJD1OcetIy7FR6cHLua4DRfghk=,0
gxgZAdFBSTqPi8YrglJ+zehwL3plL6PeCy66lWp3Ggw=,1
6z2pQyWoFcIBKk6x5raXu02HA/w6ufSy0ZY6eH1hiak=,0
UwaI+RtD9ocu6PCZg5/rmlxGkc28EZUtRlW8ltCKRTw=,0
baxKb1QWG0ap0ifc5i9w7C4SwUxRSahJzyw7dvQ/jRU=,0
HvivBR+cW5rSozWKJjzEGwiBg3xhz5pxS0yKAwKtxdw=,0
wphLoV6dcxtTU+ws4X+tAjC+xjTYK4Tyast8b7wNlc8=,0
ca2EfgNBqGA58yvV8CrUCN6zS55FoDA98IiJfW8jaT8=,0
HQVFYiY9sK8YSGr17kw9IXRLJgp65MuHLsUfQmIBLao=,0
ZW1yLZD2FqUbp6NSF4X4Of3kWp/WLYygavH3D/jrpGE=,0
e0N3u3laGuzrocxSIezxFVU+uNuiiN4RAAhr36rmV0Y=,1
mnVVTxOgpLUMeBC+4vJwYS1rTL0fbzAYzZuDypPFUMQ=,0
2T4sxRG0ZgMJgJablXbhGsSEtKAdUGBjHRh2ote8AHc=,0
756fkW/nLbxH6bmwWLF8GnN3Ey9xplriKjE/MxGNbmM=,0
DjHdArYE99RAMu3d37Pso087Tk/0UQytH1Rs+JRFCfM=,0
HnxhzzPebQWPPGdxWdP1+JZojAXF35vtf1fk36uKQWY=,0
u/WETnrbYgvvtlETqyFe/3hk6QqfEGQrwBdf7wp90HI=,0
93i+fDTaxb65kiWKiAE8tPu9NJhTiyROM3Q3DtdIkt0=,0
3llP+ypQYV8eKLEMZ3+tshS17nCEMKTZjhite8e8g9c=,0
qUboFZe8tlpDVzJrM5rRVOKa/Qcghu3r+RHjvxCjZaQ=,0
p1CRklYnjyZwKTKLcv1HJKCxWxt8MDghn725IAbtCbY=,0
+Pwq4Qnrax5BulH/3Fv1RCfusDsmib+Ffy3DKryrgU4=,0
BC7wOeChk6KEMwhALi40kEuozrHgrvL2QKpex/Y1lFA=,0
yEVEpEP7xYlVu8RyBK8DVHCxUupCcE4SkeD7C4lUX+U=,0
vUd11/j7km18DlyLGPNmx8CDFrrcus/HOOqdCLx1OkY=,0
isyuO4sKdbSQShYA07NFolje3w57e49bBl6ZO+477BA=,0
Y9qCjDt6ruG3ewfhtiYg5Lo8tdRqolo2X8Fc7nnx6lk=,0
sbZ5IoBIOClJpr2xq0i5ZlKXYTw3SNbj1PsdmGVwGnw=,1
DaqEeEtMtgvjM0hsSunhymBxDF5Q1GPj3deobsH1+wc=,0
byLfmwB7GWcDsmsTKfXzFD09fLetrX7eMDYQnAuWHj8=,0
ThGi5GIpkqCv2lK57lKfgNW5SZCL+d6nE7XzcZS0twQ=,0
dnMNEgap/WXy6GPImEMIk/HAHVlq9EZ7gUOfm2cj2LU=,0
TxO0awWtn5ufWHzgjFIhg7c5ixjVYZbZB80p1rvEKYk=,0
cRNQFMbjSaWl0+IMDh9DBLo9IqboXcY8PKU+5cujwCg=,0
Q0CDCNAo+vCkRfBUALBEY9OOZzQNVy3BHBWDV2Vepu8=,0
DK0A+YCljcyTGFoP+kyngdQAFFirkqUHDS+5EhLV7kY=,0
3+5qGqp4ujgHiVn2o9oZsXBSNuy0HEWtx44nfgTliAo=,0
xm4h8RE1zRoApIlQmXS2x7NOzwMt3dd3kacxsb36YBk=,0
k0JVHw2CRob8rEVhRYH1SHprMOjvDTgqLHGi9y3AX2U=,1
Y3RZpOTAemnTWtaArXd58Xjj8vO2/owX/hSvlUquVKU=,1
h6UQ64jr76G4t7iK+XF8eFsOmpX5TZQ/l+aWDUFZ4wo=,0
NAZT5rp14LDcSLJyWnoYSihhyUMcyH8xFPn2angtBNA=,0
GHNB78X8uShUYgUEzuDkdPEXITNgXkb87kcPN0kIG1Y=,1
VPQ0SXmRGb3bVTEDYQqvfPFjkdOfHHOGnAINYnSsRHM=,1
qCHMpd/tMuqCIyXJKyv8x76FUmx3LkdSRIGuS4lyIKY=,1
OUs7PDbwuxnlGHJ4/HoU7TmQQMqtcYQC6KSq8Rkdn/M=,0
YMMujGx8XwKhC0uuqbz3mpxj7E30aEc9TKozVBkVwms=,0
pZQQtKXwdD6JXC/9roV2yrUSFXiCC2aaolKmhgJNc8o=,0
BQSf4eodZXlIH23NKTydYYl83BwKU0WSsCRjxkdqh2k=,0
EyQSDZCdiB/tkhn0C9ImY3u6By8QGOSz1LvIvk+BXF8=,0
7qoQfSBvrpr5hjVouIc1GAlxIRpt0lRRgnrZ7m/Kw30=,0
ABTPq22zpGawdyfoJICZeN7Npowf8J3wYzUwR15dIQc=,0
1UEI4YFuQms09uCN5uxxbaJmkF8O5nN8vAqbX5iCL3U=,0
abJ5AcfbJBDtKdRe9Flw/iSsYyOydK2ekGLT6PhCM2s=,0
PItm/xQukW+YWa8Zxf27fdJxlNnOQxkPLLBMtGKSzvA=,0
cfJNLAOBlzkzsyFtjyghwa3Z9/XgWUqIDDixtSw0vak=,0
PyvqbIeuzdV0bj97CQhYc33PTwk9v9AdGv889frYLVc=,0
fePAGNT08amMSLaYFCXl5XJj6OezTKsp+65+esFxYuU=,0
Ul/UremvJBaE1PPguODa9uXbt/ydu+ZsfBoHXD2aLy8=,0
JCBytckVR/6dKh1BI3gP36yknTD/i5xkLzpf0kAydAc=,0
qqFDyBvBx4EHma25T2XAItqMUgRFArd32EBoHParmFE=,0
69Cm3V3epUV27oh6koGi2wbvQJmMSGz9PuZvr3YVSBw=,0
d49pMfBEQ2mTCIz7pBkAo3gWiIzp14+yUIOBQTBLfTs=,0
+LdurYXsArskfCME8UDp5LIIgsBU0r1J/IPUFDM2Rs4=,0
njEyVObxbdkv5E5oa0vgyltllSinf0CZnsqJC4PDuIY=,0
JLQ4yYwhxqYJEHrncBm3EHGZ4YbSdlzt/bN4YseGKmA=,0
u4x8kBZplgaHaCX852y6EcJ1VwV/0vFcegDQP6Iia2Y=,0
WXYcfPGBQUvkjvNJxMd/WwugNPERzpvYB3mQJAWlcTA=,0
U/gTVILrTIdeccXFMV9D81OZ+yqk9jTtUAAUIw5Sgmk=,0
vK8EpXvTRzcL796QQDj9xtLgRypHR7x3lCPo3Lpe7TM=,0
jxCzpSPlmoj+uNqBJU9EHmtXNWeic8HBQ8MLSP3jku8=,0
fcOYtVkOuGofHSajBtorFJ6cNQ59Zbe3RLFXqM8agTA=,0
VBJKsU1Cs+Re3smaraWr4RhTNYpD92hAkjaKMo+e4KU=,0
ZDnSxmwAkG4MlD+TfFc81DhI/zLRLR4dQgBhmMRTSTs=,0
0czl0Egj6aJ1iUGry1UEuv63SDrZ4UWtvOMuSHGJ05Q=,0
fy4CwYj8jBQPN1yF4ytWn8QHqGUyZsYRdySINpBtH2Y=,1
ZeY3kChJm1Y2jRlvfTuRb7Vmzvhdu3u7b4MvJ1RqA10=,0
O/iKZ4c3CGph7hoYXqsBBzi/P0mrEN5ed099OnNqpJk=,0
jQcNcbA6+GNXslMa2FEJmNdd4O2Mjla9K0+usxEIoG4=,0
VgIaWNZd/yYwt7YKdY6WPPzsfCKTSpkCUCIqrDn33BE=,0
pbB5IlECTiI6s3YN5FXI6YcMIJMoNwuhdcllMhmotF4=,0
NWKhufqdlAd1Fe8GNsidp2yXJdxoNbDCWl4QPxtu9B4=,1
tpQUyMJwVXc1TRv2Q1oa66f4mO2GAVpHPa8VEZMz+yI=,0
o+WUrrzbzgyQvT8rGFw9hy0rBNz61/oNnyeapn/LGF8=,0
tzsZbHFlwLol7bq6Ucjoq/6X8HFP7RfKIr7xXVg8AmI=,0
72PrmBT1gD2ynNaItdSP1n7PkkpVfLn/696pnZZAqVU=,0
/Y+jl6qqAZe6FTlFcc05gpoAr2jtVjM0FVJo5x+9mKs=,0
Pflb9fMfxIIdZBIK/cv1FmZge5xoF4Q4dycThCif1SU=,0
vMLHawNki72zpj1mcsCrLaV6wJh80g2tWqFIOT/U0F8=,0
jV11Wlr7cOe/JkljSIYuN7hTBJrG9xCznq9XehL0fmg=,1
uVdvtFZg+S46eeEX36PHM0onTp+8aQIFToxZWDXk3VQ=,0
ECag5uxqXqMyLU8g2E1Ln54rnrza7gOvVArY6O2gHCU=,0
CLqCvmOhJtUqWTcSl7EovXNZVXPS0MysCaIwZZ8oeuc=,0
wQVcA/cSSZfzGzdaTQPY4jOtYHHha/u6MWER7s+M2HM=,0
MahVCLJYYTr0XryIMCRTlPDrOBwamaNEWDAkNyY9ipo=,0
4ybNUJRF9E2IzOZsQoofjGuLqSA3fjj+NSGBOGbIGAk=,0
B0xqVEOk5XQEuu2tawA13QeQk5U1m/T7l2KjDvjeTRg=,0
DlfvVkHjxFOa6xcmsG+a+2GUYQKCgKJcdAvota+xtZs=,0
WRd9hCinCUASYVBRgm/HT8PcmdVo/buDAgYL8emE+ns=,0
rhbC2RbBkMjauHiALejzSyUEEzF+FbbicsQmVFBGXBw=,0
i3edPXKJQus9eozFODvmHUBHvSlD17clZvkcJd+ENro=,1
FZMXUAwT8Y2JkAESmSaEFt71bjZp73NkLpjD0pjBXCI=,0
c1RhbGj56tXD8NnT+LAQqdHDLSDPDi7kEGn0c+8Om5I=,0
fkfEse9lNHgYpeYRgu0pd/H7EldI3K94nbX99Q38mgc=,0
2CbA8SBgA6ukh2IcGULFT5TsFMEqg0mzRFWFTIfYCIs=,0
qcjQ72NCMNUvW00OUYUe/k03fqZGK581+/u0Xp7feSc=,0
oIG0FEXMSWtG5Mp+B+YgGnZYacAz/zpt/oZ7urq9fC4=,0
I7CxwFXjmr9O+BQ9R/RhrnE4I5JTBPrJgtvlQ7T7p6I=,0
f6R3HLvoirAAaIeFc7Mans4sBuikaLR8Sm+dzZ0Jp7g=,1
T/RCLOwTSWDeGTo5Dl5lRODT3gYOapk0pNoDfjJaiwM=,0
qSU7ohvLfpx6d1aQk4v8hVqYhaLGPdd1yfsOOocuyfE=,0
SDFhrUuQ3XMAE5dUEWDNjfF657MKGC0b6tsvk/7Hgho=,0
1IJawQvEf2f+JOMaibBRUPIhWPXtiB0vl3Uvt1BcR6A=,0
yOVV8OGGdn2xIfinApfqkKM2M7rxnkyoWBaqWGf3PWA=,0
VmM9QRSy3IRXHsZ/bBY8nWFtI8KGGeE06W84KxZsp54=,0
3MuKM5kmM2k3rLdv0y2kWOgw86yfPRt+n9IoCyAfhrE=,0
S9oD5CNW5AGYJBSrOCV++VVZeoGgeWsdRPA16lQ5Slg=,0
C1h8A4MS1ounYf4DkMN316gXlSTMK8xIHLI16sPa/is=,0
h1ydu8a00YIAD5ssG6zZXSTR6hawzax5fNWN4fCdu0s=,0
dyBeeLkr5X31k3BOFw97oAMZlM26upLRDEDSV3aXw3g=,0
sKZnN01evdvO9xwM+Z0doe/9F20BIIUYPMpSwPFrzlU=,0
hifF4DAtFOhdsuClv99bwV6uyvCu/fmUuxYU1QVLKCM=,0
myNcPuXs61nMdHOZ0/Lw6EW2FZjbRxVklJbUYkeyFHs=,0
SzuocZh8X1la0uPPRN2BlA2+rsd13bjxp6x9Meb0cy4=,0
OAdoRpFZBmuJ6F01hMi/nJvQ/T7q/bIFF1v/hGbJCWY=,0
44IgDauhXp724WKBGfz5csCcN/WSqqQ9jq494A6ng7U=,0
+nAS5ukLRFnj99YgIAWReDp8sUoxs3FGAOKYQ9Q0820=,1
gpk7207YPAmjH1XnhX74oxvrDPhY9dtH5YCzJfXKTKU=,1
